"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.80998115473977e-75,0.4053780313605,0.485,0.256,2.58368137726847e-70,"5","Tmem128"
5.41963359621989e-75,0.386065074087325,0.734,0.451,2.91115618620951e-70,"5","Dctn3"
6.06434496322694e-75,0.390172696803726,0.766,0.48,3.25746289699735e-70,"5","Tmf1"
8.53942878576197e-75,0.454361934533478,0.513,0.28,4.58695417227204e-70,"5","Prrc2b"
8.74243397261374e-75,0.385728976814636,0.502,0.269,4.69599840838947e-70,"5","Rarg"
1.00905801032505e-74,0.317731934700952,0.775,0.472,5.42015510246103e-70,"5","Gstp1"
1.04743204746231e-74,0.411839125139541,0.473,0.248,5.62628124294378e-70,"5","Trim27"
1.12534296006664e-74,0.483591866311214,0.347,0.165,6.04477970999793e-70,"5","Ubn2"
1.19010630242085e-74,0.352528850043338,0.807,0.51,6.39265600345362e-70,"5","Riok3"
1.28190921207528e-74,0.550132365012977,0.387,0.193,6.88577533266235e-70,"5","Rpl38-ps2"
1.31991120864813e-74,0.453073475650288,0.516,0.28,7.08990305725344e-70,"5","Rnft1"
1.38269156738433e-74,0.332081423457323,0.839,0.541,7.42712775420493e-70,"5","Ap2s1"
1.38321215264858e-74,0.448116690557404,0.404,0.202,7.42992407795186e-70,"5","Fbxo4"
1.41282762867381e-74,0.734535370285987,0.251,0.107,7.58900360742137e-70,"5","Tmem198b"
1.69763568411853e-74,0.62851794454756,0.278,0.124,9.1188500772427e-70,"5","Eef1akmt4"
1.70895268792331e-74,0.463296699862318,0.334,0.157,9.17963936318008e-70,"5","Cryzl1"
1.78311465893004e-74,0.596154123988295,0.296,0.136,9.57800039044269e-70,"5","Nelfb"
1.97751857314234e-74,0.479866909893948,0.378,0.187,1.06222410156341e-69,"5","1110038F14Rik"
1.9921720081574e-74,0.353843210415794,0.718,0.43,1.07009519418175e-69,"5","Uqcc2"
2.16005142179301e-74,0.302138680232139,0.981,0.843,1.16027162121611e-69,"5","Serf2"
2.21301655731531e-74,0.597183612790953,0.312,0.145,1.18872184376192e-69,"5","Aco1"
2.27689904485596e-74,0.390999433615736,0.856,0.586,1.22303632194438e-69,"5","Etfa"
2.33133508542322e-74,0.439940875677275,0.337,0.16,1.25227664113508e-69,"5","Mast4"
2.45604261399947e-74,0.345155317821514,0.828,0.535,1.31926329010981e-69,"5","Ndufc2"
2.74006978445194e-74,0.70063187474761,0.277,0.124,1.47182848471836e-69,"5","Fasn"
3.40565044877237e-74,0.39264630114387,0.63,0.359,1.82934513855808e-69,"5","Rbm17"
3.5033054209922e-74,0.353696414736793,0.915,0.663,1.88180050688596e-69,"5","Cox7b"
3.55099417432799e-74,0.685463723044192,0.271,0.12,1.90741652074028e-69,"5","Icmt"
3.69355826216369e-74,0.453939164251699,0.39,0.194,1.98399482052123e-69,"5","Cbr1"
3.77681695640108e-74,0.370154798421162,0.455,0.234,2.02871722813084e-69,"5","Pet100"
3.89920858938557e-74,0.361851228299734,0.628,0.356,2.09445989378846e-69,"5","Appl1"
3.96021630430963e-74,0.603061468382721,0.271,0.119,2.12723018785992e-69,"5","Ttc39c"
4.27447264614886e-74,0.47547873442939,0.375,0.184,2.29603298187886e-69,"5","Mapk1ip1l"
4.44893168368576e-74,0.610913987228824,0.285,0.127,2.38974365389181e-69,"5","Btbd2"
5.28048351336709e-74,0.393178257448386,0.686,0.408,2.83641171920513e-69,"5","Mark3"
5.35683121294549e-74,0.386923057174094,0.798,0.503,2.87742188603367e-69,"5","Eif1ax"
6.40320239722509e-74,0.426843525372142,0.613,0.348,3.43948016766946e-69,"5","Psmd3"
6.81761870837387e-74,0.401060358213401,0.447,0.231,3.66208388920303e-69,"5","Myo9a"
7.19810791966229e-74,0.462058520325924,0.463,0.244,3.8664636690466e-69,"5","Gmppa"
8.64430996959316e-74,0.393842366913319,0.722,0.434,4.64329110016696e-69,"5","Trim28"
8.87008530462828e-74,0.404040582991409,0.515,0.277,4.76456632138108e-69,"5","Mfsd5"
9.13446575173021e-74,0.332883093961866,0.592,0.328,4.90657827854188e-69,"5","Scn1b"
9.13848744637157e-74,0.393266096813363,0.595,0.334,4.90873853181849e-69,"5","Btbd1"
9.61430336247058e-74,0.416468333132779,0.663,0.39,5.16432305115107e-69,"5","Psmd13"
1.01197192726584e-73,0.336504939934732,0.655,0.375,5.43580720730847e-69,"5","1110038B12Rik"
1.03196173248424e-73,0.39063019297738,0.69,0.409,5.54318244603908e-69,"5","Ppp2r5c"
1.21845947361876e-73,0.458829802752112,0.373,0.183,6.54495506254316e-69,"5","Agps"
1.24892620732561e-73,0.578852751827929,0.317,0.15,6.70860712264951e-69,"5","Zfp637"
1.30355120473294e-73,0.605264475031661,0.273,0.12,7.00202529622298e-69,"5","Mrpl19"
1.30593300528969e-73,0.299973757194938,0.619,0.346,7.01481913791355e-69,"5","Spred1"
1.37331230326869e-73,0.435807790678701,0.432,0.222,7.37674703700776e-69,"5","Dcaf13"
1.44055002397476e-73,0.356219003112188,0.872,0.594,7.73791445378044e-69,"5","Erbin"
1.67199097299597e-73,0.38683091531741,0.47,0.248,8.98109951144783e-69,"5","Ift43"
1.7607054919138e-73,0.420018869267484,0.365,0.178,9.45762954981497e-69,"5","Trim24"
1.83153228492241e-73,0.656843130698824,0.254,0.11,9.83807566846072e-69,"5","Ints8"
2.23735674225248e-73,0.446381892332295,0.523,0.286,1.20179617410092e-68,"5","Snapin"
2.25532342984123e-73,0.532828652323044,0.37,0.183,1.21144698033921e-68,"5","Khsrp"
2.28422004783416e-73,0.439028424342482,0.385,0.191,1.22696879869412e-68,"5","Rad50"
2.41224646086302e-73,0.740027516605829,0.258,0.113,1.29573818645257e-68,"5","Igsf3"
2.4282373791291e-73,0.493052925527897,0.374,0.184,1.30432770819919e-68,"5","Mob1b"
2.63039840035189e-73,0.429926873910918,0.595,0.335,1.41291850074902e-68,"5","Sgta"
2.66386579777623e-73,0.384750095576846,0.638,0.368,1.4308955132755e-68,"5","Smim10l1"
3.15173061452541e-73,0.328776342841655,0.432,0.221,1.69295209959232e-68,"5","Kif3a"
3.21834510740773e-73,0.560693351816514,0.292,0.133,1.72873407444406e-68,"5","Nckap5l"
3.2927370705295e-73,0.696316646963838,0.26,0.114,1.76869371743492e-68,"5","Ppil3"
3.58846032489887e-73,0.461977769190598,0.493,0.265,1.92754146351943e-68,"5","Cand1"
3.79293291037191e-73,0.378000074293401,0.553,0.303,2.03737391280627e-68,"5","Gemin7"
3.84767713457655e-73,0.450507873593391,0.363,0.177,2.0667797728378e-68,"5","Orc6"
3.95150577897075e-73,0.561161920591079,0.269,0.12,2.12255132917414e-68,"5","Chchd7"
4.03153272968961e-73,0.407706915249673,0.866,0.607,2.16553780575278e-68,"5","Tcf25"
4.27740098206053e-73,0.418728765154352,0.454,0.238,2.29760593751381e-68,"5","Pfdn4"
5.17849698953865e-73,0.366893327315868,0.758,0.458,2.78162965793069e-68,"5","Ddx39b"
6.89089820565122e-73,0.409407970091647,0.394,0.197,3.70144597116555e-68,"5","Acot13"
8.0777866690577e-73,0.580971797622131,0.272,0.12,4.33898310928434e-68,"5","Tmem175"
8.77554673118228e-73,0.385308814280471,0.606,0.347,4.71378492665456e-68,"5","Stk24"
9.30707356162571e-73,0.371978205511797,0.924,0.7,4.99929456362725e-68,"5","Cast"
1.07650868048932e-72,0.379545724992112,0.51,0.273,5.7824663772484e-68,"5","Cul5"
1.15748705050651e-72,0.366902197114711,0.373,0.183,6.21744169179571e-68,"5","Gjc1"
1.22197415119496e-72,0.41302942392796,0.536,0.293,6.56383415314373e-68,"5","Papd4"
1.30980110555901e-72,0.490828173930134,0.358,0.175,7.0355966385102e-68,"5","Ncbp3"
1.35711433921889e-72,0.357296681600908,0.872,0.609,7.28973967311424e-68,"5","Atp5g1"
1.40637788380016e-72,0.323292483003068,0.935,0.71,7.55435880283258e-68,"5","Ndufa7"
1.43179198267649e-72,0.330741937361689,0.883,0.605,7.69087063494678e-68,"5","Cops9"
1.9828781160672e-72,0.380550803265567,0.369,0.181,1.06510298004549e-67,"5","Layn"
2.01022633862167e-72,0.460465543670736,0.422,0.217,1.07979307779063e-67,"5","Rchy1"
2.4130365085855e-72,0.440817121867891,0.5,0.282,1.2961625605867e-67,"5","Gpm6b"
2.50032513810024e-72,0.373393418939413,0.457,0.241,1.34304964793054e-67,"5","Nck1"
2.51300610546543e-72,0.501091303172689,0.42,0.219,1.34986122955076e-67,"5","Iars2"
2.52906328423132e-72,0.388982611676627,0.55,0.303,1.35848634312485e-67,"5","Myo1c"
2.93970405462396e-72,0.374081720487336,0.785,0.495,1.57906203294126e-67,"5","Arpp19"
3.16715816811871e-72,0.419549491795636,0.587,0.331,1.70123901000497e-67,"5","Far1"
3.28295022952891e-72,0.563030770550897,0.347,0.17,1.76343671579145e-67,"5","Nelfa"
3.33469006014121e-72,0.465786594054332,0.355,0.172,1.79122876580485e-67,"5","Dpp8"
3.80878202689226e-72,0.395925558977326,0.536,0.292,2.04588726574518e-67,"5","Prelid3b"
4.26555728517822e-72,0.337857924400373,0.875,0.625,2.29124409573348e-67,"5","Prdx6"
4.32873962043386e-72,0.376045620123513,0.647,0.376,2.32518248711605e-67,"5","Flot1"
4.61476532056926e-72,0.469764692816198,0.43,0.223,2.47882119194378e-67,"5","Psmd9"
4.63084221373236e-72,0.372972096924694,0.546,0.303,2.48745689510634e-67,"5","Dnajc5"
5.02430428601087e-72,0.540010885332963,0.287,0.13,2.69880504723074e-67,"5","Faap20"
5.35899336238338e-72,0.57139834214831,0.354,0.176,2.87858328460423e-67,"5","Msrb3"
5.58353139944567e-72,0.378913689309482,0.71,0.422,2.99919389121224e-67,"5","Srsf9"
5.59025923785393e-72,0.359058288550484,0.662,0.382,3.00280774961324e-67,"5","Sumo3"
6.6147646079422e-72,0.461311023762733,0.396,0.204,3.55312080915615e-67,"5","Osr2"
8.16900613196322e-72,0.388477515904904,0.58,0.328,4.38798164378405e-67,"5","Npepps"
8.24303761675413e-72,0.272070094377201,0.978,0.827,4.42774765583948e-67,"5","Jak1"
9.7800328025378e-72,0.327109526860688,0.501,0.265,5.25334461988318e-67,"5","Pno1"
1.05558141848883e-71,0.689079559930551,0.272,0.123,5.67005558941277e-67,"5","Wdr77"
1.07054617529728e-71,0.364792520426424,0.578,0.322,5.75043878060932e-67,"5","Arpc4"
1.12306776692361e-71,0.385230776049018,0.545,0.304,6.03255851003018e-67,"5","Polr2j"
1.24575065569684e-71,0.518165650181286,0.413,0.215,6.69154964707559e-67,"5","Ccdc34"
1.2494769482408e-71,0.434418578721677,0.459,0.244,6.71156542747548e-67,"5","Ltv1"
1.26378890993008e-71,0.450566624870017,0.437,0.229,6.78844212968943e-67,"5","Lias"
1.32097206222975e-71,0.40078401087075,0.525,0.29,7.0956014322671e-67,"5","Cib1"
1.86434413349542e-71,0.362836969451633,0.579,0.321,1.00143245130707e-66,"5","Hnrnph2"
2.3531164734806e-71,0.340735731303622,0.918,0.662,1.2639765137301e-66,"5","Eef1d"
2.66242043382917e-71,0.310930320125842,0.801,0.494,1.43011913603134e-66,"5","Golim4"
3.14187598067997e-71,0.505951969410318,0.309,0.145,1.68765868302225e-66,"5","0610009B22Rik"
4.10050033723496e-71,0.340860997125262,0.692,0.406,2.20258375614576e-66,"5","Mrps24"
4.12532200756823e-71,0.577292630941786,0.301,0.141,2.21591671636527e-66,"5","Psat1"
4.27742437442489e-71,0.343334312491041,0.949,0.733,2.29761850272233e-66,"5","Atp5f1"
4.52889519969583e-71,0.468412261916835,0.305,0.142,2.43269605651662e-66,"5","Hjurp"
4.56848354981433e-71,0.343769783442591,0.501,0.27,2.45396093878277e-66,"5","Mrpl43"
4.7361261855568e-71,0.379863362523738,0.648,0.383,2.54401018057184e-66,"5","Hsd17b12"
5.16768318960185e-71,0.371393446743339,0.559,0.311,2.77582102529463e-66,"5","Ap3b1"
6.53019988627507e-71,0.394643904026059,0.623,0.359,3.50769686891265e-66,"5","Ndufs3"
6.82613490578593e-71,0.590378703136046,0.364,0.182,3.66665836464291e-66,"5","Pank3"
6.83126110342818e-71,0.410411370080011,0.426,0.22,3.66941190170644e-66,"5","Dnajc13"
6.8662768373185e-71,0.363021303051778,0.47,0.25,3.68822060316563e-66,"5","Kank2"
7.32031664075491e-71,0.404687273612963,0.465,0.246,3.9321080835815e-66,"5","Fut8"
8.13332781482962e-71,0.40245014017111,0.378,0.188,4.36881703573573e-66,"5","Myo9b"
8.46612042183774e-71,0.343517388918787,0.505,0.272,4.54757658459014e-66,"5","Mrpl51"
9.21372848533344e-71,0.357881214989195,0.402,0.202,4.94915425589686e-66,"5","Cyb5r4"
9.40344666389336e-71,0.378059242642715,0.792,0.507,5.05106137551032e-66,"5","Ndufv2"
1.11296780847715e-70,0.556382987643247,0.342,0.167,5.978306583235e-66,"5","Arfip2"
1.20241918394181e-70,0.482707143682056,0.399,0.206,6.45879464654341e-66,"5","Abhd17b"
1.20543740662941e-70,0.317076248529216,0.711,0.427,6.47500702970986e-66,"5","Ralbp1"
1.22198243011827e-70,0.445405974310274,0.438,0.229,6.56387862338031e-66,"5","Zfc3h1"
1.26639063315067e-70,0.490458551111298,0.37,0.186,6.80241728596881e-66,"5","Alg14"
1.32535973634031e-70,0.402280516064142,0.656,0.387,7.119169823752e-66,"5","Tex261"
1.62833023002825e-70,0.333908603265102,0.632,0.364,8.74657583059673e-66,"5","Mrpl36"
1.82347043873604e-70,0.374352855845363,0.506,0.271,9.79477146167064e-66,"5","Rnf4"
2.2441801159301e-70,0.537123246263888,0.286,0.131,1.20546134927185e-65,"5","Eml4"
2.2569667372435e-70,0.38610967894681,0.712,0.429,1.21232968291035e-65,"5","Emc3"
2.36745341856998e-70,0.388272938692737,0.476,0.253,1.27167760378487e-65,"5","Ddx39"
2.53052436467625e-70,0.412254297845859,0.477,0.255,1.35927116248585e-65,"5","Tmem39a"
3.00643685736339e-70,0.36227060552372,0.53,0.291,1.61490755793274e-65,"5","Mrpl32"
3.16347433641212e-70,0.39713084112212,0.541,0.302,1.69926023980377e-65,"5","Ap3d1"
3.33328308608026e-70,0.343592269892387,0.7,0.423,1.79047300968801e-65,"5","Mapk6"
3.33666013844579e-70,0.620026180685089,0.269,0.122,1.79228699336616e-65,"5","Rpap3"
3.50530986713345e-70,0.488144633962118,0.38,0.192,1.88287719513073e-65,"5","Cpsf2"
3.70257514437623e-70,0.512978820299766,0.282,0.128,1.98883823880169e-65,"5","Thoc6"
3.9503947953193e-70,0.508116103031138,0.372,0.187,2.12195456430576e-65,"5","Ap2a1"
4.38320406058504e-70,0.389529529764593,0.475,0.254,2.35443806114325e-65,"5","Fam32a"
4.6023419145387e-70,0.583210085198772,0.289,0.133,2.47214795939447e-65,"5","Slc37a3"
4.60331969594499e-70,0.615683048016023,0.255,0.113,2.47267317467685e-65,"5","Eef2k"
5.45235535536226e-70,0.377732710790167,0.498,0.269,2.92873267913284e-65,"5","Ubl7"
6.03559630493013e-70,0.363083995297274,0.541,0.298,3.24202055519322e-65,"5","Lsm6"
6.75497091929982e-70,0.420138819531633,0.587,0.332,3.6284326293019e-65,"5","Pigt"
8.32728211219123e-70,0.35924273846823,0.458,0.241,4.47299958656352e-65,"5","Cdc42bpb"
8.86186222372936e-70,0.567364886860914,0.299,0.141,4.76014929347622e-65,"5","Irak1bp1"
9.24091339369656e-70,0.397531444641044,0.574,0.323,4.96375662942411e-65,"5","Uba2"
9.28234078398641e-70,0.290242785296886,0.986,0.857,4.9860093521183e-65,"5","Hnrnpk"
1.04611043225233e-69,0.490398315862662,0.362,0.181,5.61918218684337e-65,"5","Zfyve21"
1.23048683409394e-69,0.517318502507164,0.342,0.168,6.6095600293356e-65,"5","Apba3"
1.43962741534568e-69,0.427168289827608,0.477,0.256,7.73295866152935e-65,"5","Sgpp1"
1.58444975815868e-69,0.396911185833088,0.48,0.256,8.51087187594936e-65,"5","Prdx3"
1.89060721608021e-69,0.352769314257392,0.531,0.299,1.01553966611748e-64,"5","Spsb1"
1.90617806643569e-69,0.537661937895679,0.328,0.159,1.02390354838593e-64,"5","Snrnp40"
1.95982241863609e-69,0.394822868793991,0.476,0.256,1.05271861217038e-64,"5","Uhrf1bp1l"
2.17076941597661e-69,0.339196022571057,0.622,0.363,1.16602879179184e-64,"5","Rest"
2.22279838961484e-69,0.380790076171892,0.457,0.242,1.19397615498161e-64,"5","Ube2g2"
2.22549526331162e-69,0.368525769305636,0.432,0.222,1.19542478068784e-64,"5","Xpo1"
2.79709239844372e-69,0.407365190190998,0.523,0.291,1.50245818182405e-64,"5","Pcyox1"
3.69628483410039e-69,0.491666609155071,0.329,0.158,1.98545939863703e-64,"5","Zmym2"
4.07305523336684e-69,0.520382735681078,0.291,0.135,2.187841618603e-64,"5","Apip"
4.23508518432671e-69,0.35725955228162,0.604,0.348,2.27487600676109e-64,"5","Ktn1"
4.25587089852796e-69,0.279427001680695,0.549,0.302,2.2860410531443e-64,"5","Brix1"
4.40782003400784e-69,0.456544960431695,0.349,0.171,2.36766053126731e-64,"5","Zfp521"
4.62562611681447e-69,0.3717234820648,0.611,0.358,2.48465506864689e-64,"5","Ptpn2"
4.8395148059184e-69,0.523050810005748,0.278,0.127,2.59954537799907e-64,"5","Plxna1"
4.84025702630236e-69,0.388305131098176,0.666,0.406,2.59994406167831e-64,"5","Ccnd2"
6.3392034993195e-69,0.547701558852537,0.776,0.522,3.40510315965947e-64,"5","Higd1a"
6.79098531297305e-69,0.350932652710209,0.427,0.224,3.64777776086347e-64,"5","Ctnnbip1"
6.84923731470175e-69,0.401023490478438,0.646,0.383,3.67906782359204e-64,"5","Actr10"
7.67058446281332e-69,0.50165274517464,0.316,0.151,4.12025444420017e-64,"5","AI837181"
8.02598177063958e-69,0.390894769655413,0.482,0.258,4.31115610809905e-64,"5","Lypla1"
1.14791000232406e-68,0.294658146281714,0.943,0.753,6.16599857748367e-64,"5","Ppp2ca"
1.16784847632756e-68,0.50209336619896,0.336,0.165,6.27309809059347e-64,"5","Exoc7"
1.17726672486515e-68,0.476050802350364,0.37,0.186,6.32368821261316e-64,"5","Atp6v0a2"
1.18612027112859e-68,0.442993772919701,0.365,0.182,6.37124503636724e-64,"5","Ccnk"
1.41272802608571e-68,0.442275212125104,0.378,0.189,7.58846859211938e-64,"5","Tufm"
1.45607422122621e-68,0.505650549210363,0.288,0.133,7.82130267931661e-64,"5","Agpat2"
1.56255120233767e-68,0.592208030611639,0.256,0.114,8.39324378335679e-64,"5","Smim13"
1.69775424661406e-68,0.631371248897425,0.261,0.117,9.11948693568743e-64,"5","Ccdc102a"
1.83983906734492e-68,0.376655705594381,0.86,0.596,9.88269555024326e-64,"5","Ociad1"
2.07668861677414e-68,0.470796122931216,0.27,0.121,1.11549329050023e-63,"5","Cabin1"
2.41492873003093e-68,0.331592134936219,0.932,0.714,1.29717896733611e-63,"5","Eif3e"
2.46386216100368e-68,0.412528080410088,0.417,0.217,1.32346355978313e-63,"5","Psmg2"
2.6679285950678e-68,0.385309001004248,0.602,0.343,1.43307784484067e-63,"5","Samm50"
2.80882487562809e-68,0.407247553080936,0.379,0.192,1.50876028194363e-63,"5","Aldh7a1"
2.8850751816205e-68,0.537071487856576,0.273,0.124,1.54971813380745e-63,"5","Kif1bp"
3.24600260919935e-68,0.355924279082327,0.838,0.561,1.74359030153143e-63,"5","Psmd7"
3.40922132877628e-68,0.431965326217845,0.392,0.2,1.83126323675218e-63,"5","Bmi1"
3.5858297738112e-68,0.378051432882427,0.446,0.236,1.92612846300269e-63,"5","Lsm8"
4.08862524904987e-68,0.432634015426203,0.299,0.139,2.19620505252714e-63,"5","Dnal4"
4.21130164011065e-68,0.328335990663851,0.478,0.256,2.26210067598543e-63,"5","Mpzl1"
4.89268459669745e-68,0.552002393071723,0.322,0.157,2.62810553111604e-63,"5","Sf3a1"
4.94384472430973e-68,0.375553281373448,0.909,0.686,2.65558619366297e-63,"5","Mbnl2"
5.03905111015688e-68,0.335914783000997,0.469,0.25,2.70672630382077e-63,"5","Gtf2f2"
5.08685930887695e-68,0.458454819293322,0.329,0.159,2.73240647776325e-63,"5","Rab11fip2"
5.55957813238624e-68,0.347239797990013,0.784,0.495,2.98632739381127e-63,"5","Pbrm1"
5.70062505014727e-68,0.322383203544784,0.687,0.411,3.0620907456866e-63,"5","Dnajc25"
5.99174477834969e-68,0.58841435149371,0.281,0.13,3.21846570769054e-63,"5","Dhrs7b"
6.52901572859873e-68,0.453409341846925,0.332,0.162,3.50706079861681e-63,"5","Helz"
7.86326132628936e-68,0.492826677215409,0.348,0.173,4.22375082141633e-63,"5","Trappc13"
8.20333240648399e-68,0.539407644616632,0.257,0.115,4.40642000214288e-63,"5","Sdhaf1"
8.32267059622652e-68,0.311799916709864,0.9,0.634,4.47052251076308e-63,"5","Uqcr11"
9.21427115076675e-68,0.347829492864365,0.669,0.394,4.94944574863436e-63,"5","Ap3s1"
9.6920775175003e-68,0.418673946638338,0.556,0.32,5.20609943852529e-63,"5","Rps6kb1"
9.89065632629828e-68,0.301393300608262,0.844,0.548,5.31276604567112e-63,"5","Dst"
1.12753039641339e-67,0.494955028736506,0.273,0.123,6.05652952433451e-63,"5","Dnmt3a"
1.19827149102854e-67,0.584269485053005,0.287,0.134,6.43651531405981e-63,"5","Elp2"
1.20152847312188e-67,0.306512312226568,0.978,0.838,6.45401019337419e-63,"5","Hint1"
1.20232128613181e-67,0.480951555432556,0.394,0.204,6.45826878845704e-63,"5","Mrpl3"
1.32315718524356e-67,0.364543568400745,0.88,0.648,7.1073388205358e-63,"5","Bcap31"
1.35182251719964e-67,0.565947534673178,0.312,0.152,7.26131465113789e-63,"5","Drg2"
1.39568882697598e-67,0.601562709761691,0.275,0.127,7.49694253410148e-63,"5","Lrrcc1"
1.80342252466485e-67,0.514815406641506,0.347,0.173,9.68708409123725e-63,"5","Aasdhppt"
1.88858003266415e-67,0.348815481743417,0.604,0.348,1.01445076454555e-62,"5","Nktr"
1.95472435866692e-67,0.383943021137579,0.732,0.456,1.04998018925794e-62,"5","Adam9"
2.0208657460934e-67,0.35595491250114,0.59,0.337,1.08550803551407e-62,"5","Tbl1x"
2.25358456445234e-67,0.509193260633676,0.359,0.182,1.21051294879557e-62,"5","Taf12"
2.60104126634694e-67,0.581898920605382,0.282,0.132,1.39714931621826e-62,"5","Mthfd2l"
3.61116262609129e-67,0.541608758627451,0.307,0.147,1.93973600460494e-62,"5","Ltn1"
3.68831040808616e-67,0.435129786562898,0.341,0.168,1.98117593570348e-62,"5","Exosc9"
3.96024517492755e-67,0.476725373685312,0.347,0.173,2.12724569571233e-62,"5","Farsb"
4.74975097559489e-67,0.350691855179019,0.883,0.63,2.5513287365408e-62,"5","Clint1"
4.98829138329185e-67,0.553736381121693,0.294,0.139,2.67946071653522e-62,"5","Eef1akmt2"
5.11815142436238e-67,0.373607305331834,0.504,0.277,2.74921503759625e-62,"5","Mrps18a"
5.35088734236546e-67,0.490354569124928,0.277,0.127,2.87422913595161e-62,"5","Apaf1"
5.4237437763175e-67,0.342052392591429,0.734,0.45,2.91336396944894e-62,"5","Dync1i2"
5.57713102137486e-67,0.329077405810249,0.567,0.322,2.9957559281315e-62,"5","Tnrc6a"
5.99439883545681e-67,0.424336200033297,0.372,0.187,3.21989133446562e-62,"5","Isg20l2"
7.77640879925971e-67,0.510217499869088,0.316,0.154,4.17709798652235e-62,"5","Tsen15"
8.88173637628428e-67,0.560096828713649,0.282,0.132,4.7708246945211e-62,"5","Chst11"
9.46950782090979e-67,0.370521927275143,0.689,0.418,5.0865461260017e-62,"5","Mrps21"
1.07540415924985e-66,0.343646236308073,0.859,0.596,5.77653344141055e-62,"5","Rab10"
1.08147052035585e-66,0.389007444566224,0.565,0.33,5.80911890009147e-62,"5","Il4ra"
1.17161575364152e-66,0.444987864829951,0.503,0.281,6.29333402068544e-62,"5","Prpf19"
1.20183380998237e-66,0.504575724840867,0.322,0.157,6.4556503103203e-62,"5","Mrps23"
1.38153755202037e-66,0.46206085276736,0.33,0.162,7.42092896067739e-62,"5","Rpf2"
1.67534830699692e-66,0.442908779800896,0.324,0.156,8.99913343103397e-62,"5","Washc1"
1.79474860916413e-66,0.41840524590983,0.423,0.229,9.64049215412512e-62,"5","Pdgfa"
1.87007029932867e-66,0.320783195116967,0.363,0.181,1.00450826128439e-61,"5","Hint2"
1.9422820569889e-66,0.625330077176631,0.26,0.118,1.04329680691159e-61,"5","Cep85l"
1.95116881246231e-66,0.580922358397131,0.297,0.142,1.04807032761413e-61,"5","Poglut1"
2.26142895156312e-66,0.356495449932421,0.434,0.228,1.21472656133213e-61,"5","Vars"
2.53825715004165e-66,0.388356389860538,0.456,0.245,1.36342482814487e-61,"5","Rap1gds1"
2.68624951202454e-66,0.593113649634048,0.283,0.133,1.44291892538398e-61,"5","Cdc23"
3.02882762040123e-66,0.384743662897495,0.467,0.254,1.62693475629852e-61,"5","Pole3"
3.18445085433697e-66,0.355432965165958,0.802,0.508,1.7105277764071e-61,"5","Eif3l"
3.38812507187133e-66,0.407854984774767,0.548,0.313,1.81993138235569e-61,"5","Cyp20a1"
3.61556742838232e-66,0.509813263187272,0.299,0.142,1.94210204415556e-61,"5","Trabd"
3.63670709579185e-66,0.512317408722153,0.299,0.141,1.95345721650459e-61,"5","Parp8"
3.74125304030958e-66,0.361303750273542,0.649,0.389,2.00961407060229e-61,"5","Usp16"
3.83552717074787e-66,0.542748973651184,0.283,0.132,2.06025341976722e-61,"5","Coq9"
3.83649054875313e-66,0.500516477827077,0.359,0.183,2.06077089826275e-61,"5","Gps1"
4.33542721142649e-66,0.33582126731856,0.595,0.339,2.32877472661774e-61,"5","Hnrnpr"
4.72506342768706e-66,0.322485485141073,0.667,0.396,2.53806782018211e-61,"5","Acadl"
4.85666403316295e-66,0.385210990480343,0.48,0.262,2.60875708541348e-61,"5","Pgp"
5.29800387636639e-66,0.313202459401419,0.563,0.317,2.84582278219021e-61,"5","Sys1"
5.40473511422542e-66,0.280831278515683,0.817,0.52,2.90315346660618e-61,"5","Nucb2"
6.05397448350423e-66,0.381206605302219,0.447,0.239,3.2518923938143e-61,"5","Mapk9"
6.26264801551894e-66,0.356727330565359,0.523,0.296,3.363981381536e-61,"5","Nrep"
7.03604863841653e-66,0.282098744759579,0.411,0.211,3.77941352612544e-61,"5","Hivep1"
7.20938854885899e-66,0.344095209970844,0.902,0.647,3.87252305901961e-61,"5","Psma2"
7.25817978780919e-66,0.44125768943971,0.394,0.205,3.89873127302171e-61,"5","Kdm5c"
7.7360660487221e-66,0.314386290681166,0.668,0.397,4.15542787807107e-61,"5","Sugt1"
8.00940603770497e-66,0.60674663736252,0.252,0.114,4.30225245315322e-61,"5","Vps26b"
8.21651256992115e-66,0.296807749332401,0.972,0.798,4.41349972693315e-61,"5","Atp5c1"
8.78937911656817e-66,0.293776875651842,0.622,0.362,4.72121499246459e-61,"5","Arglu1"
8.8425068965918e-66,0.465442567517963,0.329,0.161,4.74975257950428e-61,"5","Thoc3"
9.36035436555137e-66,0.48088817237178,0.358,0.182,5.02791434745592e-61,"5","Alg1"
9.84849462110938e-66,0.496399805923342,0.319,0.156,5.2901188857289e-61,"5","Tspan5"
1.32854492201838e-65,0.340625591565452,0.481,0.261,7.13627904862172e-61,"5","Phf5a"
1.34902529113236e-65,0.360583743744906,0.399,0.205,7.24628935131746e-61,"5","Atg12"
1.38546721897906e-65,0.346361345316027,0.791,0.509,7.442037166746e-61,"5","Sf3b6"
1.42492138574134e-65,0.345591493997073,0.568,0.324,7.65396522350961e-61,"5","Rpl13a"
1.50579248148089e-65,0.435469747575062,0.331,0.164,8.08836431427459e-61,"5","Crnkl1"
1.67610170813234e-65,0.364019673810591,0.631,0.373,9.00318032523285e-61,"5","Mff"
