"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
40,21.9269460201209,"YAP/TEAD",0.109299221539706,-1.40720183551966
40,21.9269460201209,"Integrin/FAK",0.24160508213233,0.828487559645147
40,21.9269460201209,"RhoA/ROCK",0.197175965463418,0.267608575581331
40,21.9269460201209,"Myofibroblast",0.66850595638281,0.548845657022902
40,21.9269460201209,"ECM organization",0.137424543106915,0.435925366146301
40,21.9269460201209,"Fibroblast activation",0.09024037770772,1.57001300183641
40,21.9269460201209,"Inflammation",0.088173305772538,2.00610928238122
40,21.9269460201209,"TGF-beta",0.142228168155459,-0.445568967606846
40,21.9269460201209,"TGF-beta/SMAD",0.192291485750415,-0.185570563335881
41,22.1864517717489,"YAP/TEAD",0.104539275603289,-1.50503810028002
41,22.1864517717489,"Integrin/FAK",0.251948761667432,0.989442219116221
41,22.1864517717489,"RhoA/ROCK",0.205368031970002,0.574181780066432
41,22.1864517717489,"Myofibroblast",0.706418314083049,0.78913076750951
41,22.1864517717489,"ECM organization",0.135729320684339,0.27470596807399
41,22.1864517717489,"Fibroblast activation",0.0895726743838532,1.48558922529392
41,22.1864517717489,"Inflammation",0.0878416492723042,1.97804289687258
41,22.1864517717489,"TGF-beta",0.142599170741696,-0.421456711293096
41,22.1864517717489,"TGF-beta/SMAD",0.194544076567659,-0.0513728464456436
42,22.4987941240384,"YAP/TEAD",0.110197760716792,-1.38873319784998
42,22.4987941240384,"Integrin/FAK",0.261864838551834,1.14374309172173
42,22.4987941240384,"RhoA/ROCK",0.211687875335802,0.810690435231767
42,22.4987941240384,"Myofibroblast",0.689326101572002,0.680801863141429
42,22.4987941240384,"ECM organization",0.13417634197388,0.127014261319018
42,22.4987941240384,"Fibroblast activation",0.0854270041982812,0.961414609330127
42,22.4987941240384,"Inflammation",0.0837978155608846,1.63583402776394
42,22.4987941240384,"TGF-beta",0.137885855585809,-0.727785204252648
42,22.4987941240384,"TGF-beta/SMAD",0.196566317111736,0.0691017918866036
43,22.8198123142049,"YAP/TEAD",0.12227672846185,-1.14046124221785
43,22.8198123142049,"Integrin/FAK",0.271237626342879,1.28959001805803
43,22.8198123142049,"RhoA/ROCK",0.220405260275801,1.13692272761341
43,22.8198123142049,"Myofibroblast",0.692042166808935,0.69801604013104
