"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
32,15.6935006857099,"RhoA/ROCK",0.172836901282542,0.238146925104323
32,15.6935006857099,"Myofibroblast",0.367326216620816,0.0741868316343032
32,15.6935006857099,"ECM organization",0.147711110823248,1.03258708059183
32,15.6935006857099,"Fibroblast activation",0.118715733912974,1.56708540023894
32,15.6935006857099,"Inflammation",0.0869187171031542,1.33492719047036
32,15.6935006857099,"TGF-beta",0.156525132426191,-0.108861779725422
32,15.6935006857099,"TGF-beta/SMAD",0.204452754434616,0.527721599250977
33,15.905808416386,"YAP/TEAD",0.114526732588042,-1.20144385397113
33,15.905808416386,"Integrin/FAK",0.119540356221312,-0.62954525519171
33,15.905808416386,"RhoA/ROCK",0.166873826487813,-0.192411562199204
33,15.905808416386,"Myofibroblast",0.308217138109682,-0.376348478684604
33,15.905808416386,"ECM organization",0.141326484873121,0.601748723453565
33,15.905808416386,"Fibroblast activation",0.118561216926871,1.55843918696341
33,15.905808416386,"Inflammation",0.0855289881102164,1.23312693708375
33,15.905808416386,"TGF-beta",0.148213747595497,-0.947596493418725
33,15.905808416386,"TGF-beta/SMAD",0.192426259268522,-0.212212199212867
34,16.1008914219677,"YAP/TEAD",0.0981425540766883,-1.54166575396226
34,16.1008914219677,"Integrin/FAK",0.114726710317647,-0.980171807897933
34,16.1008914219677,"RhoA/ROCK",0.162893328234015,-0.479819881877608
34,16.1008914219677,"Myofibroblast",0.247615744550777,-0.838258363604849
34,16.1008914219677,"ECM organization",0.134744148624355,0.157568757751167
34,16.1008914219677,"Fibroblast activation",0.121928470278327,1.74685854048352
34,16.1008914219677,"Inflammation",0.0874011252180549,1.3702644890244
34,16.1008914219677,"TGF-beta",0.152133357171641,-0.552053189552422
34,16.1008914219677,"TGF-beta/SMAD",0.183325618344466,-0.772131919330239
35,16.3035069642738,"YAP/TEAD",0.0869210360200418,-1.77468361270761
35,16.3035069642738,"Integrin/FAK",0.105286967687458,-1.66776380845158
35,16.3035069642738,"RhoA/ROCK",0.162461794456537,-0.510978392687404
35,16.3035069642738,"Myofibroblast",0.210023356611567,-1.12479130562374
35,16.3035069642738,"ECM organization",0.130180280209704,-0.150403797778819
35,16.3035069642738,"Fibroblast activation",0.127817726357146,2.0764000710029
35,16.3035069642738,"Inflammation",0.0880113669331066,1.41496583837743
35,16.3035069642738,"TGF-beta",0.14911938079093,-0.856205466008024
35,16.3035069642738,"TGF-beta/SMAD",0.176090427513862,-1.21727925111422
36,16.5931068265224,"YAP/TEAD",0.0918597592686242,-1.67212968813954
36,16.5931068265224,"Integrin/FAK",0.113411772505465,-1.07595203796378
36,16.5931068265224,"RhoA/ROCK",0.157654427514916,-0.858090027129231
36,16.5931068265224,"Myofibroblast",0.251664746408333,-0.807396466340924
36,16.5931068265224,"ECM organization",0.125522357785011,-0.464723173856305
36,16.5931068265224,"Fibroblast activation",0.111764868325317,1.17814003030855
36,16.5931068265224,"Inflammation",0.0876753848501551,1.39035452109785
36,16.5931068265224,"TGF-beta",0.147734094860229,-0.996000147897807
36,16.5931068265224,"TGF-beta/SMAD",0.17816709055294,-1.08951192161272
37,16.9834296268746,"YAP/TEAD",0.112189626170571,-1.24997450110015
37,16.9834296268746,"Integrin/FAK",0.121170725579789,-0.510788952954035
37,16.9834296268746,"RhoA/ROCK",0.160188446580702,-0.67512344473326
37,16.9834296268746,"Myofibroblast",0.24480041070015,-0.859717119890566
37,16.9834296268746,"ECM organization",0.123499361253141,-0.601236183247296
37,16.9834296268746,"Fibroblast activation",0.103077749015737,0.692040163912934
37,16.9834296268746,"Inflammation",0.0890687795970294,1.49242329783073
37,16.9834296268746,"TGF-beta",0.158619373484284,0.102476367893284
37,16.9834296268746,"TGF-beta/SMAD",0.189287314447007,-0.405336740725184
38,17.3456795152735,"YAP/TEAD",0.118769210629194,-1.11334764952417
38,17.3456795152735,"Integrin/FAK",0.141780199342967,0.990407620971745
38,17.3456795152735,"RhoA/ROCK",0.169036905531974,-0.0362283726146607
38,17.3456795152735,"Myofibroblast",0.201792502370931,-1.18752770014892
38,17.3456795152735,"ECM organization",0.119935574262521,-0.841722649364949
38,17.3456795152735,"Fibroblast activation",0.102114548280327,0.638142924550926
38,17.3456795152735,"Inflammation",0.0896522213337659,1.53516149854319
38,17.3456795152735,"TGF-beta",0.168489840184111,1.0985441989634
38,17.3456795152735,"TGF-beta/SMAD",0.191957226332571,-0.241069594248557
39,17.622510257623,"YAP/TEAD",0.107324427850526,-1.35100166063289
39,17.622510257623,"Integrin/FAK",0.137332754111689,0.666455169752612
39,17.622510257623,"RhoA/ROCK",0.162826635755982,-0.484635352661526
39,17.622510257623,"Myofibroblast",0.164716624734495,-1.47012374896284
39,17.622510257623,"ECM organization",0.117524153226047,-1.00444677538876
39,17.622510257623,"Fibroblast activation",0.0991831720763409,0.474113684208661
